Wall time,Step,Value,Exp Wall time,Exp Step,Exp Value
1669176708,2053,24.39999962,1714682195,3714,9
1669176758,4065,29.20000076,1714694107,6018,25.20000076
1669176801,5843,22.39999962,1714697227,7193,20.79999924
1669176851,7884,28,1714697308,14803,22.79999924
1669176902,9972,30.20000076,1714697407,24287,29.60000038
1669176955,12119,30,1714697508,33861,29.60000038
1669177007,14252,29.79999924,1714697607,43245,28.60000038
1669177060,16393,30,1714697707,52675,28.60000038
1669177111,18468,30,1714697801,61586,29
1669177163,20572,29.79999924,1714697896,70529,27.20000076
1669177215,22741,30,1714697994,79779,29.79999924
1669177268,24889,30,1714698093,89145,29.20000076
1669177322,27050,30,1714698187,98090,31.39999962
1669177376,29229,30,1714698281,106811,31.20000076
1669177433,31629,30,1714698366,114874,30
1669177490,33979,30.20000076,1714698454,123033,30
1669177542,36110,29.79999924,1714698542,131398,30
1669177597,38310,29.79999924,1714698628,139471,30.79999924
1669177650,40469,29.79999924,1714698707,146916,30
1669177699,42476,26,1714698786,154324,30
1669177754,44752,30,1714698857,161087,30
1669177809,47013,30,1714698931,168045,30
1669177862,49233,30,1714699003,174756,30
1669177917,51449,31,1714699075,181505,30
1669177971,53681,30,1714699146,188236,30
1669178027,55960,30,1714699219,195076,30
1669178080,58138,30.20000076,1714699285,201342,30
1669178134,60362,30,1714699353,207682,29.79999924
1669178186,62495,30,1714699417,213789,30
1669178238,64631,29.79999924,1714699481,219747,30
1669178291,66835,30,1714699545,225724,30
1669178345,69058,30,1714699608,231675,30
1669178399,71243,30,1714699669,237469,30
1669178455,73484,31.60000038,1714699731,243275,30
1669178508,75655,30,1714699793,249134,30
1669178560,77754,29.79999924,1714699856,255024,30
1669178611,79858,30,1714699919,260902,32.40000153
1669178663,81936,30,1714699979,266442,31.20000076
1669178715,84081,30,1714700039,272041,31
1669178767,86233,30,1714700097,277479,30
1669178818,88348,30.79999924,1714700158,283206,31
1669178871,90478,30.79999924,1714700221,288960,31.20000076
1669178923,92631,31.79999924,1714700289,295284,34.79999924
1669178976,94736,31,1714700349,300819,31.20000076
1669179031,96998,33.59999847,1714700414,306837,34
1669179085,99180,31.60000038,1714700481,313035,33.59999847
1669179136,101344,30,1714700554,319740,37.59999847
1669179190,103557,30.79999924,1714700631,326711,38.20000076
1669179242,105713,30,1714700703,333228,38.40000153
1669179296,107888,30,1714700776,339860,37.79999924
1669179347,110021,30,1714700845,346166,36.79999924
1669179402,112243,32.59999847,1714700919,352874,37.79999924
1669179465,114780,36.20000076,1714700989,359170,37.79999924
1669179521,117088,31.79999924,1714701061,365651,37.59999847
1669179575,119361,31,1714701134,372092,41.59999847
1669179634,121778,33,1714701206,378526,39.40000153
1669179691,124187,32.20000076,1714701278,385004,41.59999847
1669179749,126556,32.20000076,1714701354,391693,42.40000153
1669179808,129003,33.20000076,1714701426,398116,42.40000153
1669179870,131521,35.79999924,1714701500,404711,42.40000153
1669179926,133801,32.20000076,1714701574,411208,42.79999924
1669179980,135984,31.20000076,1714701649,417846,42.40000153
1669180045,138606,36.59999847,1714701724,424425,43.59999847
1669180104,140959,33,1714701799,430855,44.59999847
1669180168,143590,37.79999924,1714701872,437207,44.59999847
1669180230,146103,35.20000076,1714701952,444011,48
1669180298,148854,39.59999847,1714702073,453290,69.80000305
1669180365,151581,37.40000153,1714702168,460408,65.19999695
1669180428,154119,38,1714702270,468087,71.59999847
1669180490,156624,36.40000153,1714702374,475807,72.40000153
1669180557,159328,42.20000076,1714702459,482822,24.39999962
1669180640,162192,31.20000076,1714702533,488823,32.79999924
1669180686,163677,12.39999962,1714702597,494312,28.79999924
1669180722,164806,12.80000019,1714702654,499238,25.20000076
1669185955,168229,31.39999962,1714702715,504488,27.39999962
1669186004,170012,23.39999962,1714702777,509779,28
1669186066,172440,20.20000076,1714702838,514894,27.79999924
1669186116,174414,22.79999924,1714702899,520120,26.79999924
1669186162,176259,21.39999962,1714702959,525285,27.39999962
1669186208,178086,21.39999962,1714703022,530618,28.39999962
1669186252,179805,20.79999924,1714703090,536279,33.59999847
1669186297,181499,20.79999924,1714703155,541662,29.60000038
1669186353,183613,30,1714703232,547144,25
1669186404,185534,25.39999962,1714703309,552856,18.60000038
1669186461,187695,30,1714703360,557204,16.60000038
1669186522,190348,22.60000038,1714703412,561558,16.20000076
1669186576,192787,26.39999962,1714703463,565819,16.60000038
1669186630,195241,26,1714703518,570333,16.60000038
1669186690,197975,28.39999962,1714703572,574858,16.79999924
1669186748,200627,28.20000076,1714703624,579204,16.60000038
1669186810,203452,29.60000038,1714703676,583543,16.79999924
1669186875,206244,30,1714703729,587930,17.20000076
1669186931,208702,26.20000076,1714703780,592233,17
1669186996,211514,30,1714703835,596798,17
1669187073,214345,25,1714703888,601322,17.60000038
1669187146,216688,36,1714703942,605729,17.39999962
1669187215,219043,35.59999847,1714704004,610857,23.79999924
1669187288,221493,36.79999924,1714704071,616150,24.20000076
1669187370,224784,23,1714704130,621010,20.79999924
1669187423,227081,18.79999924,1714704195,626242,24
1669187476,229476,18.39999962,1714704259,631495,25
1669187530,231830,18.39999962,1714704324,636690,24.79999924
1669187581,234127,18.20000076,1714704403,642884,34.79999924
1669187632,236362,18.20000076,1714704482,648998,32.79999924
1669187685,238714,18.79999924,1714704570,655746,38.79999924
1669187738,241038,17.60000038,1714704659,662528,38.40000153
1669187786,243214,17.39999962,1714704755,669816,44.40000153
1669187836,245422,17.20000076,1714704854,677433,46.79999924
1669187890,247838,19.20000076,1714704921,682747,30.39999962
1669187944,250181,18.79999924,1714705012,689610,42.59999847
1669188016,253155,29.20000076,1714705107,696861,46.20000076
1669188092,255905,32.59999847,1714705196,703670,42
1669188173,258718,35.59999847,1714705305,711884,57.79999924
1669188230,260563,12.19999981,1714705389,718323,41
1669188267,261717,11.80000019,1714705492,726037,54.40000153
1669188307,262896,11.80000019,1714705613,734997,65
1669188419,266854,35,1714705733,744130,65.59999847
1669188483,268922,34,1714705848,753162,43
1669188600,272976,35.40000153,1714705931,760115,45.20000076
1669188691,275894,26.60000038,1714705971,763609,25.39999962
1669188738,277296,23.39999962,1714706010,767070,25.39999962
1669188800,279094,21.79999924,1714706039,769666,13
1669188971,285176,21.79999924,1714706085,773634,32.59999847
1669189082,288756,13.19999981,1714706115,776423,15.39999962
1669189147,290837,22.20000076,1714706162,780446,33.40000153
1669189357,296247,26,1714706201,783823,24.39999962
1669189452,298545,24,1714706250,788084,35.20000076
1669189513,300052,28,1714706383,798410,25.20000076
1669189666,303839,26.79999924,1714706488,806610,44
1669189909,309713,30,1714706625,817641,74.80000305
1669190135,315172,37.40000153,1714706888,838282,25
1669190431,322403,35.59999847,1714707099,854496,41.40000153
1669190527,324697,36.20000076,1714707203,862495,35.59999847
1669190756,330242,24.39999962,1714707315,870908,51
1669190836,332078,21.20000076,1714707382,875908,0
1669191036,337072,30.20000076,1714707441,880908,0
1669191300,343477,28,1714707503,885796,27.20000076
1669191544,349450,31.79999924,1714707570,890796,0
1669191780,355378,19.39999962,1714707986,922845,54
1669191908,358404,50,1714708103,931053,65.40000153
1669192133,364205,35.40000153,1714708166,936053,0
1669192417,371193,56.79999924,1714708342,948823,62
1669192893,383144,47.40000153,1714708413,953410,50.40000153
1669193435,396827,34.40000153,1714708486,958060,53
1669193893,408462,64,1714708596,965417,60.20000076
1669194234,416937,51.59999847,1714708660,970417,0
1669194490,423308,54.79999924,1714708819,982931,87
1669194624,426486,51.40000153,1714708913,989423,51
1669194978,435436,61.79999924,1714709159,1008388,76.19999695
1669195310,443597,52.40000153,1714709412,1028147,59
1669195840,456987,39.79999924,1714709480,1033147,0
1669196442,472027,33,1714709713,1051247,83.80000305
1669196767,480263,66.59999847,1714710001,1073575,78.19999695
1669197072,487731,71.59999847,1714710070,1078575,0
1669197321,493982,76.19999695,1714710487,1110853,43.20000076
1669197904,508535,57.20000076,1714710866,1140770,105.5999985
1669198320,518985,56.40000153,1714711243,1169663,55
1669198812,531271,73.80000305,1714711476,1188417,80.80000305
1669199014,536464,48.40000153,1714711543,1193417,0
1669199279,543048,47,1714712015,1229958,86.19999695
1669199646,552228,81.19999695,1714712388,1259107,87.80000305
1669200004,561076,92,1714712854,1294154,101
1669200258,567265,86.19999695,1714712921,1299154,0
1669200557,574585,95.59999847,1714712987,1304154,0
1669200790,580305,64.80000305,1714713508,1344771,41
1669201114,588323,80.40000153,1714713574,1349771,0
1669201596,600215,60.40000153,1714713641,1354771,0
1669202182,614721,129,1714713704,1359771,0
1669202803,630141,91.19999695,1714714309,1406004,31.79999924
1669203177,639345,96.80000305,1714714377,1411004,0
1669203587,649599,67.40000153,1714714444,1416004,0
1669203998,659783,57.40000153,1714714506,1421004,0
1669204573,674123,61.79999924,1714714656,1432783,103.5999985
1669205166,688779,48.79999924,1714714723,1437783,0
1669205744,703395,66.80000305,1714714789,1442783,0
1669206322,717624,131,1714714850,1447783,0
1669206677,726337,93.80000305,1714715465,1495033,102.4000015
1669206875,731207,75.59999847,1714715533,1500033,0
1669207283,741327,126.1999969,1714715643,1508924,82.19999695
1669207427,744774,64.80000305,1714715735,1516422,63.79999924
1669207826,754568,163.3999939,1714715822,1523620,64.80000305
1669208230,764633,118.8000031,1714715932,1532127,83.40000153
1669208644,774879,75.80000305,1714716057,1541818,102.1999969
1669209305,791082,140.6000061,1714716145,1549006,64.40000153
1669209740,801976,89.40000153,1714716232,1556192,64.80000305
1669210031,809127,94.40000153,1714716358,1565841,103
1669210286,815403,64,1714716463,1574178,82.40000153
1669210745,826675,100,1714716551,1581221,63.79999924
1669211136,836359,75.80000305,1714716661,1589839,83.19999695
1669211391,842498,155.1999969,1714716750,1596963,64.59999847
1669211634,848415,47.79999924,1714716841,1604446,64.19999695
1669212432,868142,58.40000153,1714716944,1612616,74.80000305
1669212875,879372,106.1999969,1714717035,1620177,64.19999695
1669213368,891672,142,1714717129,1627801,64.59999847
1669213691,899757,160.3999939,1714717257,1637700,102
1669214322,915538,208,1714717348,1645107,63.79999924
1669214749,926144,147,1714717440,1652752,64.19999695
1669215326,940334,151.6000061,1714717536,1660565,65.59999847
1669216006,957157,180.8000031,1714717673,1671128,106.4000015
1669216729,974906,198.3999939,1714717771,1678991,65.59999847
1669217210,986882,164.1999969,1714717865,1686669,64.80000305
1669217624,996906,160.1999969,1714718141,1708142,90.80000305
1669217926,1004451,181,1714718207,1713759,54.79999924
1669218424,1016648,106.4000015,1714718342,1724357,80.40000153
1669219276,1037814,159,1714718483,1735371,78
1669219528,1043737,131.3999939,1714718701,1752779,75.59999847
1669219984,1055035,189.6000061,1714718842,1763840,94.59999847
1669220406,1065364,92.80000305,1714718974,1774095,64.80000305
1669220898,1077596,146.1999969,1714719064,1781009,69
1669221288,1087105,180,1714719156,1787921,68
1669221639,1095853,152.6000061,1714719262,1796114,83
1669222304,1112181,150.8000031,1714719368,1804090,82.80000305
1669222860,1125877,187.8000031,1714719595,1822192,83
1669223463,1140463,84,1714719664,1827927,55.20000076
1669223925,1151794,96.59999847,1714719798,1838662,78.19999695
1669224478,1165326,103,1714719906,1847060,78
1669224864,1175081,167.1999969,1714719974,1852060,0
1669227106,1187185,27.20000076,1714720038,1857060,0
1669227988,1222571,36.20000076,1714720179,1868675,76
1669228742,1253423,32,1714720216,1871425,17.60000038
1669229572,1287076,47,1714720247,1873806,11.60000038
1669230185,1312304,22.79999924,1714720279,1876147,10.39999962
1669231005,1333491,43,1714720310,1878553,11.60000038
1669231820,1353864,61,1714720356,1882072,24.60000038
1669232719,1376975,54.20000076,1714720391,1884724,14.80000019
1669233506,1397962,65.40000153,1714720445,1888928,32.79999924
1669234474,1423523,63.40000153,1714720579,1899675,75.40000153
1669236816,1459565,35.79999924,1714720675,1907452,59.20000076
1669237742,1495652,37.79999924,1714720798,1916895,93.40000153
1669238441,1523462,40.59999847,1714720943,1927639,114.5999985
1669239229,1554429,41,1714721078,1937807,106.4000015
1669240097,1590266,43,1714721225,1948704,116
1669240651,1612757,58.79999924,1714721530,1972595,84.40000153
1669630816,1642393,37.40000153,1714721683,1983646,123.8000031
1669631391,1666308,43.40000153,,,
1669631660,1677206,15.80000019,,,
1669631952,1689330,32.79999924,,,
1669632293,1703293,33.20000076,,,
1669632489,1711184,22.79999924,,,
1669633014,1733143,33,,,
1669633816,1766126,34,,,
1669634276,1785242,42.59999847,,,
1669634762,1804933,59.40000153,,,
1669635456,1833966,51.20000076,,,
1669635941,1853829,72.40000153,,,
1669636587,1881066,77.59999847,,,
1669637142,1904704,34.20000076,,,
1669637854,1934769,88.40000153,,,
1669638734,1971484,79,,,
1669639288,1995343,36.79999924,,,
